"product_id","sku","name","description","category","subcategory","brand","price","cost","stock_quantity","weight_kg","length_cm","width_cm","height_cm","status","created_date","rating_average","review_count"
5846,"PRD-JYU0PY-EDW","Evolution BudgetPhone","Adaptable features customize to preferences","Educational Materials","Stands","EspressoPro",633.99,175.99,413,1.89,173.1,106.9,67.0,"out_of_stock","2020-11-16",1.1,3256
5847,"PRD-JZ17AG-BBH","Brilliant BasketballShoes Pack","Revolutionary technology transforms user experience","Cameras","Skirts","CulturalIcon",1353.95,87.95,223,28.37,162.0,143.1,87.1,"out_of_stock","2023-01-12",3.6,4676
5848,"PRD-JZ1ZM0-CRH","Future MidRangePhone","Cost-effective solution without quality compromise","Home Decor","Outerwear","WatchMaster",1259.99,923.95,158,39.64,110.3,130.7,77.8,"active","2025-07-26",2.1,280
5849,"PRD-JZCQEN-FSU","Robust WearableCamera","Green manufacturing processes throughout","Lighting","Bags","AutumnCharm",915.95,1444.99,207,5.44,142.9,122.1,82.5,"active","2021-08-02",2.2,1413
5850,"PRD-JZJ8DB-TUT","Reliable VRHeadset v2","Smart purchase decision for value seekers","Grocery","Cutlery","CoreTech",978.99,604.99,417,22.82,181.4,108.7,45.0,"active","2025-05-18",4.5,469
5851,"PRD-JZZXHX-UYL","Deluxe Soundbar","Maximum efficiency without compromising quality","Kitchenware","Safety","FlexMotion",1641.95,354.99,453,4.14,94.0,13.0,94.0,"active","2022-12-29",1.6,3352
5852,"PRD-K0BISL-RWF","Exceptional GamingHeadset","Smart purchase decision for value seekers","Reference","Blankets","StreetWear",1212.99,1119.99,362,21.14,43.0,75.7,30.5,"active","2022-05-07",4.0,978
5853,"PRD-K0DMUV-LPL","GamingRig","Responsive functionality with zero lag","Haircare","PhoneCases","EspressoPro",1834.99,947.99,434,3.47,131.2,85.9,46.3,"out_of_stock","2025-01-26",3.6,498
5854,"PRD-K0F9QQ-YYI","NoiseCancel S","Consistent output maintains quality standards","Home Decor","Filters","PureEssence",726.99,226.99,414,8.95,185.8,138.4,60.0,"active","2023-05-31",3.7,36
5855,"PRD-K0ZMZQ-PXK","Genuine Camera","Smart purchase decision for value seekers","Health","Gloves","TablePro",460.95,1315.95,469,17.5,195.4,67.9,70.7,"active","2020-09-02",1.6,1526
5856,"PRD-K1144F-MLT","Book","Sophisticated design for discerning customers","Puzzles","FilmCameras","VintageVibe",1268.95,39.95,281,31.37,46.7,100.5,43.1,"active","2021-12-27",2.3,3449
5857,"PRD-K16LPG-DMW","Bold Desktop Mini","Balanced performance across all specifications","Kitchenware","Clothing","TurboRun",1772.95,990.95,420,10.76,129.6,77.0,57.5,"active","2023-05-13",2.7,4262
5858,"PRD-K16O66-YYX","Cyber Sandals HeavyDuty","Value-packed features at reasonable cost","Books","Decor","StyleSetters",9.95,297.95,154,15.12,126.2,111.9,94.4,"out_of_stock","2025-04-11",2.7,2464
5859,"PRD-K16YWL-EGK","Neo Cable Triple","Consistent output maintains quality standards","Mobile Devices","Cleaning","StyleSetters",1704.95,1285.95,413,41.55,48.8,12.3,36.0,"active","2023-02-09",3.2,1960
5860,"PRD-K18MQO-LFL","Sleek Convertible","Clear instructions guide through every step","Wearables","Cookware","DockingDesk",532.99,684.99,381,32.12,156.2,102.7,38.2,"active","2021-09-16",2.7,1724
5861,"PRD-K19CVH-QRF","LaptopBag Anniversary","Biodegradable packaging minimizes waste impact","Board Games","Components","ScrubbySoft",1822.99,910.95,52,22.42,176.0,47.4,83.5,"active","2021-06-21",1.5,4132
5862,"PRD-K1KO14-MPB","Next Monitor Pro","Robust materials ensure years of dependable service","Outdoors","Sleeping","VelocityPro",1197.95,1438.95,157,35.55,5.9,13.9,96.1,"discontinued","2025-08-13",1.4,2134
5863,"PRD-K1M1EK-JVR","Meta Tablet","Sophisticated design for discerning customers","Formal Wear","Headphones","SwiftTech",1393.99,599.99,416,47.71,154.1,142.1,39.2,"active","2022-10-12",2.3,3799
5864,"PRD-K1TA5E-ZQY","MirrorlessCamera","Universal appeal across diverse user groups","Footwear","Speakers","PowerPulse",532.95,956.95,226,48.84,95.0,30.5,42.3,"discontinued","2023-10-30",2.1,4150
5865,"PRD-K1TWFL-MWU","Smart CargoPants Supercharged","Reinforced design for maximum longevity","Computing","Underwear","FabricFine",677.99,692.99,205,41.43,32.8,81.4,6.0,"out_of_stock","2021-12-30",2.6,3483
5866,"PRD-K1YCJZ-PCD","ActionCamera","Classic styling with modern sensibilities","Fitness Equipment","Mounts","BrewBest",1049.95,1467.95,380,28.37,158.4,90.3,43.5,"active","2024-04-10",4.1,232
5867,"PRD-K20TV4-REM","Diamond GamingMonitor Purple","Balanced performance across all specifications","Personal Care","Sneakers","CyberPulse",953.95,660.99,232,13.97,50.6,133.3,78.0,"active","2023-08-02",3.0,4699
5868,"PRD-K240GJ-VQV","Apex BasketballShoes","Affordable luxury for everyday enjoyment","Kitchen Appliances","AthleticShoes","KeyboardKey",209.99,742.95,482,29.75,67.0,130.3,92.0,"discontinued","2021-12-22",2.1,2794
5869,"PRD-K256QD-OIA","Convertible Amateur","Intuitive interface makes operation effortless","Food","PowerBanks","BoutiqueBlend",1858.99,975.95,74,8.9,112.4,148.1,84.9,"active","2021-04-07",2.8,914
5870,"PRD-K2871L-MPT","Beanie","Stable performance under all circumstances","Kitchenware","Maintenance","JewelryBox",917.95,421.95,303,0.74,190.4,59.8,10.6,"out_of_stock","2022-03-23",4.6,3959
5871,"PRD-K29C91-NID","Durable HighHeels Exclusive","User-friendly design for all skill levels","Bathroom","Backpacks","ModernEssence",1421.99,1309.95,170,1.0,149.3,138.8,43.7,"active","2020-06-17",3.6,3646
5872,"PRD-K2BVM1-UIX","Planner Pack","Connected features for seamless integration","Activewear","Cutlery","LotionLove",340.99,276.99,72,46.85,118.2,18.4,36.3,"active","2025-12-09",1.4,4390
5873,"PRD-K2UGIX-BUU","Advanced Workstation","Sustainable sourcing supports planet health","Computing","TeamSports","SmartDress",1753.95,208.95,492,30.48,194.5,139.3,69.0,"discontinued","2025-05-01",3.3,2198
5874,"PRD-K2ZL7E-OSQ","Next AllInOne M","Responsive functionality with zero lag","Kitchenware","Shower Curtains","FarmFresh",1362.95,528.95,63,29.2,181.1,81.9,81.8,"discontinued","2021-08-20",2.1,4371
5875,"PRD-K30BPT-KVB","Certified ToteBag","State-of-the-art features for tech enthusiasts","Gourmet","Makeup","HubHaven",1806.95,864.99,246,24.43,148.3,65.2,20.6,"active","2025-06-01",4.6,3332
5876,"PRD-K33YQ2-PPK","Smartwatch","Superior construction quality throughout","Storage","Educational","CrownJewel",1283.95,544.99,49,16.65,184.8,119.3,85.7,"out_of_stock","2025-09-12",3.0,3322
5877,"PRD-K3HF2T-KGE","Refined Smartphone","Interchangeable components enable personalization","Footwear","Cookware","PureEssence",884.95,379.95,242,48.45,77.4,81.2,99.7,"active","2020-06-10",3.4,4053
5878,"PRD-K3MMWK-HIB","Diamond GamingRig Hybrid","Reliable functionality for critical applications","Maintenance","Manga","BakeBest",972.99,474.95,484,31.03,136.5,74.8,47.5,"active","2025-10-04",4.9,1165
5879,"PRD-K3NFWH-NHJ","Durable LongSleeveShirt","Classic styling with modern sensibilities","Formal Wear","Boots","GardenGear",621.99,910.99,213,14.09,113.8,12.7,26.2,"active","2023-03-04",2.6,331
5880,"PRD-K3YJPN-RAP","Neo Trackpad","Price-to-performance ratio unmatched","Lighting","Educational","FineArtisan",999.95,801.99,83,27.44,31.2,56.5,27.1,"active","2022-08-05",4.2,3575
5881,"PRD-K470F5-RHU","Eternal Headphones OneSize","High-tech features simplified for easy operation","Accessories","Curtains","GreenGourmet",30.95,799.95,173,17.92,155.0,119.2,74.9,"active","2022-03-11",3.6,2152
5882,"PRD-K48XZM-MXM","PowerBank","Accessible features benefit all users equally","Food","Accessories","AccessoryStar",426.95,1197.95,349,25.38,55.9,48.8,60.0,"active","2020-05-09",4.6,4356
5883,"PRD-K4D0TD-GZA","Bold PoloShirt Performance","Simple setup requires minimal technical knowledge","Outdoors","Soundbars","PolishPro",280.99,1441.95,258,37.59,162.2,49.7,55.8,"active","2021-05-16",1.8,887
5884,"PRD-K4FP6U-VQF","MidRangePhone","Premium features at budget-friendly pricing","Grocery","Graphic","FineArtisan",686.95,88.99,247,13.44,153.5,29.4,5.3,"active","2022-04-11",2.0,4807
5885,"PRD-K4IA83-RZR","Innovation WirelessEarbuds","Dependable functionality year after year","Storage","Gym Equipment","SleekDesign",395.95,1358.95,147,5.42,28.0,73.9,7.0,"discontinued","2023-04-04",4.3,3359
5886,"PRD-K4Y2TY-WCI","Sonic SlipOns","Optimized performance for demanding tasks","Footwear","Winter Sports","VeggieVibe",1998.99,495.99,404,40.4,157.8,50.6,32.0,"active","2024-10-09",1.0,1023
5887,"PRD-K4ZXIT-HWF","Blazer","Durable and reliable for long-lasting performance","Audio Equipment","Accessories","FlexFit",724.95,501.99,426,26.12,53.6,93.2,43.5,"active","2021-05-21",2.5,1456
5888,"PRD-K53LJU-RVF","Laptop","Multi-purpose design serves varied functions","Automotive","TeamSports","VIPChoice",982.95,122.99,16,41.75,100.4,32.0,91.5,"active","2021-04-03",4.8,1589
5889,"PRD-K54GQR-MCQ","Pro Desktop","Adaptable features customize to preferences","Food","Manga","CottonCare",1007.99,1452.95,186,33.18,66.9,9.0,76.4,"active","2024-10-18",1.3,3132
5890,"PRD-K5592E-HKB","Cutting GamingMouse","Robust materials ensure years of dependable service","Electronics","Netbooks","CoffeeClass",1749.95,749.95,345,24.28,139.1,50.1,82.3,"active","2023-08-10",1.5,3870
5891,"PRD-K59T5O-XLM","RunningShoes Extreme","Classic styling with modern sensibilities","Automotive","Romance","DuvetDream",741.99,1367.95,96,5.33,78.8,75.8,57.4,"active","2022-04-29",3.1,2666
5892,"PRD-K5B6UB-PYV","Backpack Shockproof","Precision engineered for optimal durability","Accessories","Cookware","CozyNest",1446.99,1283.99,114,16.97,14.7,8.7,82.5,"active","2023-08-25",3.9,3159
5893,"PRD-K5EH1F-GWC","Ultra CrossbodyBag","Artistic expression meets practical innovation","Health","DSLR","AthleticEdge",1291.99,319.95,269,33.39,184.5,74.8,70.5,"active","2024-08-30",2.0,825
5894,"PRD-K5G0HW-JCZ","Balance SmartBand Family","Sustainable sourcing supports planet health","Electronics","Shorts","HairHaven",357.99,1097.99,469,20.93,39.0,117.1,97.6,"discontinued","2021-12-07",3.9,4426
5895,"PRD-K5KPJF-PJE","Natural Jacket","Enjoyable experience motivates regular usage","Gaming","Speakers","CrispChoice",591.95,773.99,317,1.96,10.7,72.6,13.3,"active","2020-01-30",4.9,374
5896,"PRD-K5QG6Z-ATM","HighHeels Ultra","Adaptable design accommodates various uses","Formal Wear","PhoneAccessories","GlassGuard",499.99,978.99,329,11.28,7.6,15.8,8.8,"active","2020-08-19",4.2,2706
5897,"PRD-K5YAA9-YLV","Mega ActivityMonitor","Precision design through careful consideration","Car Accessories","Accessories","BumperBest",1721.95,457.99,267,27.09,176.8,33.0,23.5,"active","2021-11-28",1.3,3460
5898,"PRD-K610L7-TIT","Elite FlagshipPhone","Maximum efficiency without compromising quality","Maintenance","Belts","WinnersBrand",440.95,749.95,253,24.78,138.6,114.0,72.0,"active","2023-07-26",1.4,1018
5899,"PRD-K61ZQ2-LEW","Thunder FilmCamera","Best value proposition in current market","Haircare","Storage","RoastRoyal",674.99,323.99,286,49.88,176.1,24.4,44.0,"active","2022-08-28",4.9,4562
5900,"PRD-K62H01-LCF","WirelessMouse","Comfortable ergonomics for extended use","Footwear","Rugs","PatternPlay",229.99,1071.95,438,39.5,109.8,145.5,71.6,"active","2024-02-22",1.9,2842
5901,"PRD-K62OBH-QZX","Innovation FitnessTracker","Innovative features for enhanced user experience","Camping","ActionFigures","SuperFit",566.99,506.99,87,7.01,184.4,105.6,58.4,"active","2021-08-02",2.8,4915
5902,"PRD-K6G9KA-CYI","Next Notebook","Engineered for extended product lifespan","Audiobooks","Bakeware","FlexFit",1270.95,673.95,226,1.83,133.7,126.6,48.9,"active","2024-07-19",3.4,348
5903,"PRD-K6IRC3-XJH","Mouse","Rapid processing speeds accelerate workflows","Reference","Underwear","OvenOrange",1277.99,927.99,424,5.36,17.7,112.3,13.8,"active","2022-11-19",2.8,386
5904,"PRD-K78EZS-CFO","Chic Windbreaker","User-friendly design for all skill levels","Storage","Jackets","CabinetCraft",1573.95,1390.95,218,4.0,116.2,141.1,37.9,"active","2020-08-24",1.5,2008
5905,"PRD-K7DGAW-FZU","Innovation Mouse","Renewable energy powers production facilities","Books","Wallpaper","QualitySeal",928.99,117.95,337,44.48,197.3,115.5,29.5,"active","2024-06-25",2.2,4799
5906,"PRD-K7EJOA-KXM","Zen Notepad Economy","Balanced performance across all specifications","Wearables","Puzzles","SpringStyle",977.95,1394.95,91,25.86,64.4,97.2,70.3,"active","2020-03-13",4.0,2584
5907,"PRD-K7VXO7-ALK","Genuine Blazer","Enjoyable experience motivates regular usage","Home Decor","HighHeels","DynamicMove",1669.95,217.99,256,39.94,184.2,103.1,23.0,"active","2020-11-28",1.9,1951
5908,"PRD-K7W0LQ-REW","Boots RustProof","Planet-friendly alternative to conventional products","Wearables","Fitness","LipsLuxe",495.99,681.95,96,16.08,165.9,143.8,69.7,"discontinued","2023-05-16",4.3,4044
5909,"PRD-K7YV4J-WRA","GamingMonitor","Economic solution for budget-conscious buyers","Activewear","Bags","InnerComfort",437.95,1192.95,375,36.76,185.8,131.0,60.3,"active","2025-01-12",2.6,414
5910,"PRD-K825J4-SHC","SecurityCamera","Connected features for seamless integration","Reference","PhoneAccessories","ShowerStyle",79.95,1289.99,413,45.07,32.7,145.2,74.7,"out_of_stock","2023-08-18",4.0,663
5911,"PRD-K879PF-WGN","Sonic RuggedPhone","Helpful documentation supports quick learning","Beverages","PowerBanks","FabricFine",428.99,799.95,344,14.1,45.9,118.4,97.2,"active","2022-02-09",2.0,1009
5912,"PRD-K8EQFE-PYU","Bold CurvedMonitor","Modular design allows component upgrades","Gaming","Blankets","ReachPlus",1165.99,596.99,150,7.9,31.5,137.4,92.8,"active","2021-04-19",1.6,1999
5913,"PRD-K8N0CC-CYO","Platinum Speaker StainlessSteel","Versatile solution for multiple applications","Mens Fashion","Fitness","TailorMade",1372.99,1032.95,238,40.44,17.3,9.5,10.4,"active","2025-06-06",2.5,4768
5914,"PRD-K8PKWF-FAF","Rocket Monitor","Smart purchase decision for value seekers","Bedding","Mattress Pads","DenimPro",1006.99,368.95,169,22.49,51.6,18.5,39.5,"active","2020-07-12",4.9,2147
5915,"PRD-K92V29-QIN","Cosmic Hat M","Stable performance under all circumstances","Bathroom","Accessories","BaseLayer",1066.99,96.95,422,38.69,146.3,89.3,7.0,"active","2023-01-30",1.8,3273
5916,"PRD-K930ZJ-CVL","Velocity WearableCamera Small","Next-generation technology packed inside","Kitchen Appliances","Safety","ProtectorPro",1268.95,1492.99,35,13.24,123.4,120.0,79.4,"active","2021-01-21",1.2,563
5917,"PRD-K9CSQN-DSO","Bright SecurityCamera","Environmentally conscious manufacturing practices","Fitness Equipment","ScienceFiction","NexusCore",231.95,1406.95,322,33.07,46.9,77.2,44.0,"active","2021-09-27",2.4,3198
5918,"PRD-K9P5EC-UIH","Charger","Versatile solution for multiple applications","Automotive","Educational","BoutiqueBlend",1150.95,185.95,372,33.64,22.1,87.3,41.0,"discontinued","2020-02-28",2.8,4539
5919,"PRD-K9RP1P-NSO","Vibrant Watch Supercharged","Simple setup requires minimal technical knowledge","Food","OutdoorToys","ModernEssence",660.95,339.95,487,5.76,129.4,44.8,51.4,"active","2024-12-22",4.3,3809
5920,"PRD-KA219Y-IBW","Remarkable Windbreaker Biodegradable","Professional grade durability at accessible prices","Kitchenware","Ultrabooks","ChampionGear",958.99,1271.99,322,33.11,121.3,145.1,76.7,"active","2024-06-27",2.3,2453
5921,"PRD-KAE6XU-RVN","Natural GamingMouse Essential","Powerful features unlock unlimited possibilities","Kitchenware","Lighting","ScarfSilk",615.95,1439.95,367,6.87,101.1,16.2,64.0,"discontinued","2024-08-23",3.7,379
5922,"PRD-KAGTKR-DAE","WirelessEarbuds Hybrid","Responsive functionality with zero lag","Formal Wear","Oral Care","FanFresh",774.99,1377.99,69,0.49,138.4,76.3,18.4,"active","2024-12-01",3.6,171
5923,"PRD-KAMIHY-MOI","Bold Watch","Smooth workflow eliminates frustration points","Home Decor","Cardigans","SleekDesign",187.99,938.99,19,8.14,115.1,109.8,36.8,"active","2020-07-14",2.4,4066
5924,"PRD-KAOXS9-XEJ","Future SmartBand","Scalable solution grows with your needs","Lighting","PhoneChargers","BedBliss",1717.95,356.99,92,5.68,28.6,139.9,17.9,"out_of_stock","2022-06-13",4.7,1631
5925,"PRD-KARPE3-DMY","Hyper Pen Hybrid","Planet-friendly alternative to conventional products","Gaming","Fitness","CloudSync",245.95,1000.99,38,12.95,106.9,111.2,12.6,"coming_soon","2025-09-27",3.8,2921
5926,"PRD-KB2L71-GEW","Superior ActivityMonitor","Lifecycle tested for reliability certification","Mobile Devices","RidOns","FlexMotion",780.99,1102.95,16,20.28,190.4,105.7,90.8,"discontinued","2023-10-08",3.7,4619
5927,"PRD-KB2SQY-FBF","RuggedPhone","Tremendous savings on equivalent alternatives","Gaming","Mirrors","SalonStyle",556.95,5.95,228,3.05,143.3,129.1,62.5,"active","2022-03-17",1.8,950
5928,"PRD-KB6MC6-TKH","Eternal Windbreaker","Professional grade quality at an affordable price","Grocery","Supplements","NetworkHub",287.95,114.99,227,41.09,72.8,106.6,30.0,"active","2025-09-07",1.5,710
5929,"PRD-KBEPUI-FFX","Cyclone MessengerBag Ultra","Next-generation technology packed inside","Reference","Desktops","SmoothieSmooth",688.99,488.95,292,3.74,41.1,70.9,27.4,"active","2020-12-11",3.1,465
5930,"PRD-KBHRIR-HAS","Ultra KeyboardMouse","Recyclable materials reduce environmental burden","Health","Tents","ChicElegance",1652.99,1284.99,191,40.91,139.6,92.4,64.6,"discontinued","2022-04-01",1.3,1676
5931,"PRD-KBKUW0-TIW","Immaculate AthleticShorts Collaboration","Modern design meets practical functionality","Gourmet","Romance","ShelfStyle",1532.99,1384.95,427,22.55,71.9,62.4,93.2,"active","2020-11-05",2.7,192
5932,"PRD-KBNVLX-WFV","Minimalist KeyboardMouse Luxury","Compostable materials break down naturally","Lighting","Mounts","JewelryBox",163.99,84.95,206,9.75,150.1,12.6,64.8,"active","2024-11-26",4.9,2491
5933,"PRD-KBTAAG-KYL","Rocket MirrorlessCamera","Seamless experience from setup to operation","Skincare","RunningShoes","PowerFit",1100.99,1411.95,417,13.02,118.2,113.8,14.5,"out_of_stock","2020-06-20",3.4,4738
5934,"PRD-KBTW0Z-JCV","Evolution BudgetPhone Luxury","Planet-friendly alternative to conventional products","Activewear","Underwear","WallWorks",492.99,992.99,223,36.07,57.0,21.2,18.7,"active","2024-06-28",4.1,2896
5935,"PRD-KC8TXT-URP","Radiant Hoodie","Artistic expression meets practical innovation","Networking","Dresses","RegalBrand",249.99,219.99,261,2.98,163.1,21.6,94.0,"active","2024-08-17",1.5,2736
5936,"PRD-KC9OSJ-EXJ","Eternal WirelessMouse","Advanced technology for superior results","Haircare","Clothing","CloudSync",1490.99,432.95,411,24.86,48.6,148.7,66.6,"active","2025-06-13",3.9,4380
5937,"PRD-KCEMR2-FZE","Diamond Notepad StainlessSteel","Compatible with numerous existing systems","Maintenance","Slippers","CloudSync",213.95,543.99,368,17.15,45.5,47.2,12.6,"active","2025-09-23",3.1,661
5938,"PRD-KCGLN2-QAW","Premium Speaker","Lifecycle tested for reliability certification","Automotive","Winter Sports","BabyBrand",398.99,1351.99,161,40.29,98.0,128.5,69.1,"active","2022-07-04",1.1,1130
5939,"PRD-KCHQJ5-NLD","Smartphone","Outstanding value delivers superior benefits","Computing","Sandals","ShellStyle",1103.99,164.99,459,26.54,141.4,136.3,63.0,"active","2024-01-27",1.0,1147
5940,"PRD-KCILTB-KIQ","PhoneCase","Minimalist approach maximizes visual impact","Beauty","FeaturePhones","InnovateLabs",958.95,1075.99,372,18.96,68.5,59.2,79.6,"out_of_stock","2021-05-08",2.9,819
